date,radio,screen,netType,rncState,hspaChannels,na1,na2,na3,na4,na5,na6,na7
1367004991324,RADIO,0,15,DCH,1,-85,-85,-4,13273104,200,246,01
1367004992434,RADIO,0,15,DCH,1,-86,-85,-4,13273104,200,246,01
1367004993540,RADIO,0,15,DCH,1,-84,-85,-4,13273104,200,246,01
1367004994644,RADIO,0,15,DCH,1,-83,-85,-3,13273104,200,246,01
1367004995784,RADIO,0,15,DCH,1,-85,-85,-3,13273104,200,246,01
1367004996901,RADIO,0,8,FACH,0,-85,-85,-4,13273104,200,246,01
1367004998006,RADIO,0,8,FACH,0,-85,-85,-3,13273104,200,246,01
1367004999114,RADIO,0,8,FACH,0,-85,-85,-4,13273104,200,246,01
1367005000221,RADIO,0,8,FACH,0,-87,-85,-5,13273104,200,246,01
1367005001328,RADIO,0,8,FACH,0,-86,-85,-4,13273104,200,246,01
1367005002432,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005003512,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005004624,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005005739,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005006852,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005007973,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005009081,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005010193,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005011306,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005012418,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005013528,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005014637,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005015747,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005016860,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005017975,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005019086,RADIO,0,8,IDLE,0,-85,-85,-6,13273104,200,246,01
1367005020185,RADIO,0,8,IDLE,0,-84,-85,-5,13273104,200,246,01
1367005021292,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005022403,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005023526,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005024633,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005025749,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005026849,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005027950,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005029062,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005030174,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005031283,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005032392,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005033520,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005034632,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005035746,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005036859,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005037967,RADIO,0,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005039070,RADIO,1,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005040172,RADIO,1,8,IDLE,0,-85,-85,-3,13273104,200,246,01
1367005041291,RADIO,1,8,DCH,0,-97,-85,-4,13273104,200,246,01
1367005042380,RADIO,1,15,DCH,1,-97,-86,-4,13273104,200,246,01
1367005043465,RADIO,1,15,DCH,1,-91,-86,-4,13273104,200,246,01
1367005044562,RADIO,1,15,DCH,1,-92,-87,-3,13273104,200,246,01
1367005045658,RADIO,1,15,DCH,1,-99,-88,-4,13273104,200,246,01
1367005046728,RADIO,1,15,DCH,1,-99,-90,-4,13273104,200,246,01
1367005047867,RADIO,1,15,FACH,0,-25,-93,-4,13273104,200,246,01
1367005048886,RADIO,1,8,FACH,0,-90,-92,-4,13273104,200,246,01
1367005049946,RADIO,1,8,FACH,0,-91,-92,-4,13273104,200,246,01
1367005051036,RADIO,1,8,FACH,0,-94,-92,-4,13273104,200,246,01
1367005052062,RADIO,1,8,FACH,0,-94,-92,-4,13273104,200,246,01
1367005053116,RADIO,1,8,FACH,0,-93,-93,-4,13273104,200,246,01
1367005054214,RADIO,1,8,FACH,0,-96,-93,-4,13273104,200,246,01
1367005055299,RADIO,1,8,FACH,0,-96,-93,-4,13273104,200,246,01
1367005056396,RADIO,1,8,FACH,0,-93,-93,-4,13273104,200,246,01
1367005057490,RADIO,1,8,FACH,0,-89,-92,-4,13273104,200,246,01
1367005058575,RADIO,1,15,DCH,1,-86,-92,-4,13273104,200,246,01
1367005059659,RADIO,1,15,DCH,1,-87,-90,-3,13273104,200,246,01
1367005061026,RADIO,1,15,DCH,1,-94,-91,-4,13273104,200,246,01
1367005062122,RADIO,1,15,DCH,1,-10,-92,-5,13273104,200,246,01
1367005063212,RADIO,1,15,DCH,1,-10,-93,-6,13273104,200,246,01
1367005064316,RADIO,1,15,DCH,1,-10,-93,-5,13273104,200,246,01
1367005065389,RADIO,1,15,DCH,1,-10,-95,-5,13273104,200,246,01
1367005066483,RADIO,1,15,DCH,1,-99,-98,-5,13273104,200,246,01
1367005067572,RADIO,1,15,DCH,1,-99,-10,-5,13273104,200,246,01
1367005068608,RADIO,1,3,FACH,0,-25,-10,-5,13273104,200,246,01
1367005069703,RADIO,1,8,FACH,0,-10,-10,-6,13273104,200,246,01
1367005070796,RADIO,1,8,FACH,0,-97,-10,-4,13273104,200,246,01
1367005071844,RADIO,1,8,FACH,0,-96,-10,-5,13273104,200,246,01
1367005072892,RADIO,1,15,DCH,1,-12,-10,-2,13273104,200,246,01
1367005073898,RADIO,1,15,DCH,1,-25,-10,-2,13273104,200,246,01
1367005074907,RADIO,1,15,DCH,1,-97,-10,-6,13273104,200,246,01
1367005075919,RADIO,1,15,DCH,1,-95,-99,-5,13273104,200,246,01
1367005076941,RADIO,1,15,DCH,1,-95,-98,-4,13273104,200,246,01
1367005078040,RADIO,1,15,DCH,1,-96,-96,-4,13273104,200,246,01
1367005079139,RADIO,1,15,DCH,1,-97,-96,-4,13273104,200,246,01
1367005080248,RADIO,1,8,IDLE,0,-99,-96,-5,13273104,200,246,01
1367005081256,RADIO,1,8,IDLE_CCCH,0,-96,-96,-5,13273104,200,246,01
1367005082352,RADIO,1,8,DCH,0,-25,-96,-5,13273104,200,246,01
1367005083364,RADIO,1,15,DCH,1,-95,-96,-4,13273104,200,246,01
1367005084463,RADIO,1,15,DCH,1,-99,-96,-4,13273104,200,246,01
1367005085549,RADIO,1,15,DCH,1,-99,-96,-5,13273104,200,246,01
1367005086764,RADIO,1,15,DCH,1,-99,-97,-5,13273104,200,246,01
1367005087853,RADIO,1,15,DCH,1,-96,-97,-4,13273104,200,246,01
1367005088944,RADIO,1,15,DCH,1,-96,-97,-4,13273104,200,246,01
1367005089969,RADIO,1,15,FACH,0,-25,-96,-4,13273104,200,246,01
1367005090977,RADIO,1,8,FACH,0,-98,-97,-4,13273104,200,246,01
1367005092067,RADIO,1,8,FACH,0,-97,-97,-4,13273104,200,246,01
1367005093171,RADIO,0,8,FACH,0,-88,-95,-4,13273104,200,246,01
1367005094195,RADIO,0,8,FACH,0,-87,-95,-4,13273104,200,246,01
1367005095218,RADIO,0,15,DCH,1,-88,-95,-4,13273104,200,246,01
1367005096317,RADIO,0,15,DCH,1,-88,-93,-4,13273104,200,246,01
1367005097423,RADIO,0,15,DCH,1,-87,-92,-4,13273104,200,246,01
1367005098562,RADIO,0,15,DCH,1,-88,-92,-4,13273104,200,246,01
1367005099670,RADIO,0,15,DCH,1,-86,-90,-4,13273104,200,246,01
1367005100772,RADIO,0,15,DCH,1,-87,-89,-4,13273104,200,246,01
1367005101793,RADIO,0,3,IDLE,0,-25,-89,-4,13273104,200,246,01
1367005102894,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005103996,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005105106,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005106177,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005107287,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005108397,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005109515,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005110632,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005111741,RADIO,0,8,IDLE,0,-87,-89,-4,13273104,200,246,01
1367005112856,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005113967,RADIO,0,8,IDLE,0,-87,-88,-7,13273104,200,246,01
1367005115077,RADIO,0,8,IDLE,0,-89,-88,-4,13273104,200,246,01
1367005116181,RADIO,0,8,IDLE,0,-90,-88,-4,13273104,200,246,01
1367005117291,RADIO,0,8,IDLE,0,-84,-88,-3,13273104,200,246,01
1367005118402,RADIO,0,8,IDLE,0,-84,-88,-3,13273104,200,246,01
1367005119512,RADIO,0,8,IDLE,0,-84,-88,-3,13273104,200,246,01
1367005120621,RADIO,0,8,IDLE,0,-84,-88,-3,13273104,200,246,01
1367005121727,RADIO,0,8,IDLE_CCCH,0,-90,-88,-4,13273104,200,246,01
1367005122751,RADIO,0,8,FACH,0,-91,-88,-4,13273104,200,246,01
1367005123852,RADIO,0,15,DCH,1,-89,-88,-3,13273104,200,246,01
1367005124962,RADIO,0,15,DCH,1,-89,-88,-3,13273104,200,246,01
1367005126066,RADIO,0,15,DCH,1,-90,-88,-3,13273104,200,246,01
1367005127166,RADIO,0,15,DCH,1,-91,-89,-3,13273104,200,246,01
1367005128266,RADIO,0,15,DCH,1,-88,-89,-3,13273104,200,246,01
1367005129343,RADIO,0,15,FACH,0,-25,-89,-3,13273104,200,246,01
1367005130447,RADIO,0,8,FACH,0,-89,-89,-4,13273104,200,246,01
1367005131552,RADIO,0,8,FACH,0,-89,-89,-4,13273104,200,246,01
1367005132651,RADIO,0,8,FACH,0,-90,-89,-4,13273104,200,246,01
1367005133751,RADIO,0,8,FACH,0,-90,-89,-4,13273104,200,246,01
1367005134852,RADIO,0,8,FACH,0,-90,-89,-4,13273104,200,246,01
1367005135875,RADIO,0,8,IDLE,0,-90,-89,-4,13273104,200,246,01
1367005137046,RADIO,0,8,IDLE,0,-90,-89,-4,13273104,200,246,01
1367005138160,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005139265,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005140371,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005141482,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005142591,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005143701,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005144811,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005145921,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005147027,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005148137,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005149246,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005150361,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005151471,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005152582,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005153691,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005154796,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005155912,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005157021,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005158132,RADIO,0,8,IDLE,0,-89,-89,-4,13273104,200,246,01
1367005159246,RADIO,0,8,IDLE_CCCH,0,-89,-89,-4,13273104,200,246,01
1367005160308,RADIO,0,8,DCH,1,-88,-89,-3,13273104,200,246,01
1367005161414,RADIO,0,15,DCH,1,-90,-89,-3,13273104,200,246,01
1367005162516,RADIO,0,15,DCH,1,-90,-89,-4,13273104,200,246,01
1367005163619,RADIO,0,15,DCH,1,-90,-89,-4,13273104,200,246,01
1367005164721,RADIO,0,15,DCH,1,-89,-89,-3,13273104,200,246,01
1367005165827,RADIO,0,15,DCH,1,-90,-89,-4,13273104,200,246,01
1367005166907,RADIO,0,3,FACH,0,-25,-89,-4,13273104,200,246,01
1367005168011,RADIO,0,8,FACH,0,-89,-89,-4,13273104,200,246,01
1367005169118,RADIO,0,8,FACH,0,-90,-89,-4,13273104,200,246,01
1367005170223,RADIO,0,8,FACH,0,-89,-90,-3,13273104,200,246,01
1367005171326,RADIO,0,8,FACH,0,-89,-90,-4,13273104,200,246,01
1367005172431,RADIO,0,8,IDLE,0,-90,-90,-4,13273104,200,246,01
1367005173536,RADIO,0,8,IDLE,0,-90,-90,-4,13273104,200,246,01
1367005174647,RADIO,0,8,IDLE,0,-89,-90,-3,13273104,200,246,01
1367005175761,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005176872,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005177982,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005179091,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005180189,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005181292,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005182402,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005183512,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005184626,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005185737,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005186846,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005187961,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005189070,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005190181,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005191292,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005192401,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005193512,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005194621,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005195726,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005196832,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005197943,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005199051,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005200155,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005201266,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005202377,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005203486,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005204596,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005205706,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005206816,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005207946,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005209066,RADIO,0,8,IDLE,0,-88,-90,-3,13273104,200,246,01
1367005210171,RADIO,0,8,IDLE_CCCH,0,-88,-89,-4,13273104,200,246,01
1367005211183,RADIO,0,15,DCH,1,-88,-89,-4,13273104,200,246,01
1367005212292,RADIO,0,15,DCH,1,-86,-89,-4,13273104,200,246,01
1367005213398,RADIO,0,15,DCH,1,-89,-89,-4,13273104,200,246,01
1367005214422,RADIO,0,15,DCH,1,-88,-88,-4,13273104,200,246,01
1367005215527,RADIO,0,15,DCH,1,-88,-88,-4,13273104,200,246,01
1367005216632,RADIO,0,15,DCH,1,-87,-88,-3,13273104,200,246,01
1367005217694,RADIO,0,3,FACH,0,-25,-88,-3,13273104,200,246,01
1367005218797,RADIO,0,8,FACH,0,-87,-88,-4,13273104,200,246,01
1367005219902,RADIO,0,8,FACH,0,-88,-88,-4,13273104,200,246,01
1367005221006,RADIO,0,8,FACH,0,-88,-88,-4,13273104,200,246,01
1367005222115,RADIO,0,8,FACH,0,-88,-88,-4,13273104,200,246,01
1367005223217,RADIO,0,8,FACH,0,-89,-88,-4,13273104,200,246,01
1367005224291,RADIO,0,8,FACH,0,-89,-88,-4,13273104,200,246,01
1367005225401,RADIO,0,8,IDLE,0,-88,-88,-4,13273104,200,246,01
1367005226514,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005227621,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005228731,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005229842,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005230952,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005232065,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005233171,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005234281,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005235392,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005236501,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005237620,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005238731,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005239836,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005240942,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005242046,RADIO,0,8,IDLE,0,-88,-88,-3,13273104,200,246,01
1367005243156,RADIO,0,8,IDLE,0,-88,-87,-3,13273104,200,246,01
1367005244266,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005245376,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005246487,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005247596,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005248706,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005249816,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005250925,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005252036,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005253146,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005254256,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005255366,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005256475,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005257582,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005258692,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005259801,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005260918,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005262027,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005263137,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005264246,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005265365,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005266483,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005267616,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005268727,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005269837,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005270947,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005272056,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005273167,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005274277,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005275386,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005276496,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005277602,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005278716,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005279823,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005280931,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367005281944,RADIO,0,8,IDLE_CCCH,0,-87,-87,-3,13273104,200,246,01
1367005283042,RADIO,0,8,DCH,0,-87,-88,-4,13273104,200,246,01
1367005284121,RADIO,0,15,DCH,1,-87,-88,-3,13273104,200,246,01
1367005285227,RADIO,0,15,DCH,1,-87,-88,-4,13273104,200,246,01
1367005286331,RADIO,0,15,DCH,1,-87,-88,-4,13273104,200,246,01
1367005287438,RADIO,0,15,DCH,1,-88,-88,-4,13273104,200,246,01
1367005288535,RADIO,0,15,DCH,1,-87,-88,-4,13273104,200,246,01
1367005289639,RADIO,0,15,DCH,1,-87,-87,-4,13273104,200,246,01
1367005290651,RADIO,0,8,FACH,0,-87,-87,-4,13273104,200,246,01
1367005291715,RADIO,0,8,FACH,0,-87,-87,-4,13273104,200,246,01
1367005292795,RADIO,0,8,FACH,0,-87,-87,-4,13273104,200,246,01
1367005293863,RADIO,0,15,DCH,1,-12,-87,-2,13273104,200,246,01
1367005294879,RADIO,0,15,DCH,1,-87,-87,-4,13273104,200,246,01
1367005295890,RADIO,0,15,DCH,1,-87,-87,-3,13273104,200,246,01
1367005296991,RADIO,0,15,DCH,1,-87,-87,-4,13273104,200,246,01
1367005298098,RADIO,0,15,DCH,1,-88,-87,-3,13273104,200,246,01
1367005299202,RADIO,0,15,DCH,1,-87,-87,-4,13273104,200,246,01
1367005300294,RADIO,0,15,DCH,1,-87,-87,-4,13273104,200,246,01
1367005301393,RADIO,0,15,DCH,1,-87,-87,-3,13273104,200,246,01
1367005302460,RADIO,0,3,FACH,0,-25,-87,-3,13273104,200,246,01
1367005303566,RADIO,0,8,FACH,0,-87,-87,-4,13273104,200,246,01
1367005304673,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367005305800,RADIO,0,8,FACH,0,-87,-87,-4,13273104,200,246,01
1367005306919,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367005308022,RADIO,0,8,FACH,0,-89,-87,-4,13273104,200,246,01
1367005309126,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367005310236,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367005311347,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367005312453,RADIO,0,8,FACH,0,-89,-87,-4,13273104,200,246,01
1367005313527,RADIO,0,8,FACH,0,-88,-88,-4,13273104,200,246,01
1367005314641,RADIO,0,8,IDLE,0,-88,-88,-4,13273104,200,246,01
1367005315753,RADIO,0,8,IDLE,0,-88,-88,-4,13273104,200,246,01
1367005316866,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005317972,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005319081,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005320180,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005321281,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005322391,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005323509,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005324621,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005325731,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005326841,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005327952,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005329071,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005330183,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005331293,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005332401,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005333516,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005334627,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005335736,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005336846,RADIO,0,8,IDLE,0,-87,-88,-4,13273104,200,246,01
1367005337956,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005339066,RADIO,0,8,IDLE,0,-84,-87,-9,13273104,200,246,01
1367005340167,RADIO,0,8,IDLE,0,-86,-87,-4,13273104,200,246,01
1367005341276,RADIO,0,8,IDLE,0,-86,-87,-4,13273104,200,246,01
1367005342381,RADIO,0,8,IDLE,0,-86,-87,-6,13273104,200,246,01
1367005343492,RADIO,0,8,IDLE,0,-87,-87,-6,13273104,200,246,01
1367005344602,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005345716,RADIO,0,8,IDLE,0,-89,-87,-4,13273104,200,246,01
1367005346826,RADIO,0,8,IDLE,0,-89,-87,-3,13273104,200,246,01
1367005347936,RADIO,0,8,IDLE,0,-89,-87,-3,13273104,200,246,01
1367005349046,RADIO,0,8,IDLE,0,-88,-87,-9,13273104,200,246,01
1367005350160,RADIO,0,8,IDLE,0,-92,-87,-7,13273104,200,246,01
1367005351272,RADIO,0,8,IDLE,0,-92,-87,-5,13273104,200,246,01
1367005352381,RADIO,0,8,IDLE,0,-89,-87,-4,13273104,200,246,01
1367005353491,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005354601,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005355706,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005356817,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005357927,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005359036,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005360141,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005361251,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005362367,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005363481,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005364591,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005365701,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005366816,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
